
SimulationName	Date	Day	Month	Year	JulianDay	idCell	x	y	cropSpeciesName	cropType	cropAge	phenologicStage	yield	biomass	grainBiomass	height	rootDepth	treeFineRootLength	treeCoarseRootBiomass	waterDemand	waterUptake	hisafeWaterStress	nitrogenDemand	nitrogenUptake	hisafeNitrogenStress	actualWaterPotential	waterUptakePotential	eai	lai	sla	laiTree	etpCalculated	cropTemperature	soilSurfaceTemperature	relativeDiffuseParIncident	relativeDirectParIncident	relativeGlobalRadIncident	relativeTotalParIncident	visibleSky	diffuseParIncident	diffuseParIntercepted	directParIncident	directParIntercepted	soilEvaporation	rainInterceptedByTrees	rainInterceptedByCrop	rainTransmittedByTrees	rainTransmittedByCrop	stemFlowByTrees	stemFlowByCrop	capillaryRise	drainageBottom	drainageArtificial	surfaceRunOff	runOff	nitrogenFertilisationMineral	nitrogenFertilisationOrganic	nitrogenRain	nitrogenIrrigation	nitrogenRunOff	nitrogenResiduMineralisation	nitrogenVolatilisation	nitrogenNutritionIndex	carbonResidus	nitrogenResidus	activeNitrogenHumusStock	activeCarbonHumusStock	inactiveNitrogenHumusStock	inactiveCarbonHumusStock	totalNitrogenHumusStock	totalCarbonHumusStock	mineralNitrogenStock	nitrogenVolatilisationOrganic	nitrogenDenitrification	nitrogenFixation	nitrogenHumusMineralisation	nitrogenLeachingBottom	nitrogenLeachingWaterTable	cropCarbonLeafLitter	cropCarbonRootLitter	cropNitrogenLeafLitter	cropNitrogenRootLitter	treeCarbonLeafLitter	treeNitrogenLeafLitter	treeCarbonFineRootLitter	treeNitrogenFineRootLitter	treeCarbonCoarseRootLitter	treeNitrogenCoarseRootLitter	treeCarbonFineRootDeepLitter	treeNitrogenFineRootDeepLitter	treeCarbonCoarseRootDeepLitter	treeNitrogenCoarseRootDeepLitter	sticsNitrogenBiomassStress	sticsNitrogenLaiStress	sticsNitrogenSenescenceStress	sticsWaterSenescenceStress	sticsWaterStomatalStress	sticsWaterTurgescenceStress	waterUptakeInSaturationByTrees	nitrogenUptakeInSaturationByTrees	waterAddedByWaterTable	waterTakenByDesaturation	tempStressLue	tempStressGrainFilling	frostStressPlantDensity	frostStressFoliage	frostStressReprod	tetstomate	teturg	carbonMulch	carbonMulchTreeFoliage	mulchBiomass	mulchEvaporation	mulchCoverRatio
exemple	15/1/1997	15	1	1997	15	9	1.00000e+00	3.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05680e-01	5.96532e+00	4.50521e+00	9.99807e-01	9.98713e-01	9.99606e-01	9.99179e-01	9.99713e-01	7.15820e+00	0.00000e+00	9.61696e+00	0.00000e+00	3.05600e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	10	2.00000e+00	3.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05746e-01	5.96532e+00	4.50521e+00	9.99523e-01	9.99699e-01	9.99819e-01	9.99624e-01	9.99417e-01	7.15617e+00	0.00000e+00	9.62646e+00	0.00000e+00	3.05700e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	11	3.00000e+00	3.00000e+00	baresoil	interCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.50000e+02	0.00000e+00	3.05741e-01	5.96532e+00	4.50521e+00	9.99043e-01	1.00000e+00	9.99803e-01	9.99592e-01	9.99011e-01	7.15273e+00	0.00000e+00	9.62935e+00	0.00000e+00	3.05700e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	12	4.00000e+00	3.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05670e-01	5.96532e+00	4.50521e+00	9.99523e-01	9.98804e-01	9.99573e-01	9.99111e-01	9.99417e-01	7.15617e+00	0.00000e+00	9.61784e+00	0.00000e+00	3.05600e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	13	5.00000e+00	3.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05597e-01	5.96532e+00	4.50521e+00	9.99807e-01	9.97724e-01	9.99334e-01	9.98613e-01	9.99713e-01	7.15820e+00	0.00000e+00	9.60744e+00	0.00000e+00	3.05500e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	14	6.00000e+00	3.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05737e-01	5.96532e+00	4.50521e+00	9.99934e-01	9.99293e-01	9.99791e-01	9.99566e-01	9.99886e-01	7.15911e+00	0.00000e+00	9.62254e+00	0.00000e+00	3.05700e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	15	0.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05677e-01	5.96532e+00	4.50521e+00	9.99914e-01	9.98587e-01	9.99593e-01	9.99153e-01	9.99850e-01	7.15897e+00	0.00000e+00	9.61575e+00	0.00000e+00	3.05600e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	16	1.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05786e-01	5.96532e+00	4.50521e+00	9.99757e-01	1.00000e+00	9.99950e-01	9.99896e-01	9.99648e-01	7.15784e+00	0.00000e+00	9.62935e+00	0.00000e+00	3.05700e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	17	2.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05725e-01	5.96532e+00	4.50521e+00	9.99034e-01	9.99822e-01	9.99753e-01	9.99486e-01	9.98996e-01	7.15267e+00	0.00000e+00	9.62765e+00	0.00000e+00	3.05700e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	18	3.00000e+00	2.00000e+00	baresoil	interCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.52242e+03	9.56880e+02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.50000e+02	0.00000e+00	3.05616e-01	5.96532e+00	4.50521e+00	9.97045e-01	1.00000e+00	9.99395e-01	9.98740e-01	9.97455e-01	7.13843e+00	0.00000e+00	9.62935e+00	0.00000e+00	3.05600e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	19	4.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05583e-01	5.96532e+00	4.50521e+00	9.99034e-01	9.98131e-01	9.99287e-01	9.98516e-01	9.98996e-01	7.15267e+00	0.00000e+00	9.61135e+00	0.00000e+00	3.05500e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	20	5.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05388e-01	5.96532e+00	4.50521e+00	9.99757e-01	9.95271e-01	9.98648e-01	9.97184e-01	9.99648e-01	7.15784e+00	0.00000e+00	9.58382e+00	0.00000e+00	3.05300e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	21	6.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05759e-01	5.96532e+00	4.50521e+00	9.99914e-01	9.99565e-01	9.99862e-01	9.99714e-01	9.99850e-01	7.15897e+00	0.00000e+00	9.62517e+00	0.00000e+00	3.05700e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	15/1/1997	15	1	1997	15	22	0.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	3.05752e-01	5.96532e+00	4.50521e+00	9.99934e-01	9.99468e-01	9.99839e-01	9.99667e-01	9.99886e-01	7.15911e+00	0.00000e+00	9.62423e+00	0.00000e+00	3.05700e-01	0.00000e+00	0.00000e+00	2.00000e-01	2.00000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.00000e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56479e+03	2.44266e+04	4.76580e+03	4.53886e+04	7.33059e+03	6.98152e+04	5.60548e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.33210e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
